peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
91.58,1.73,V,42,0,0,0,15,8,0,N,2,2,0
78.69,1.72,V,21,120,3,3,0,0,0,N,1,2,0
60.33,1.75,V,42,0,0,0,3,2,6,N,1,2,3
68.86,1.6,M,46,190,0,1,5,7,0,N,2,4,2
102.59,1.7,M,18,0,10,0,1,4,0,N,2,2,3
84.28,1.78,V,42,0,0,0,3,8,0,N,0,2,2
99.28,1.67,M,25,120,10,1,5,0,0,N,0,0,2
89.01,1.63,M,52,0,7,0,3,12,0,S,2,2,3
70.85,1.74,M,43,0,4,7,6,0,0,N,1,2,1
63.16,1.65,M,37,0,0,6,8,2,0,N,2,1,0
110.22,1.66,V,57,120,23,2,2,2,0,N,1,1,3
83.33,1.76,V,18,0,0,3,3,8,0,N,2,2,2
58.97,1.81,V,82,10,0,2,0,3,0,N,1,4,4
86.5,1.78,V,18,0,0,1,0,5,0,N,2,2,1
119.72,1.73,V,49,0,17,1,16,17,0,N,2,2,2
81.57,1.68,M,51,0,0,2,14,9,0,N,0,0,1
71.12,1.68,M,49,50,3,0,5,0,0,N,3,4,4
90.92,1.67,M,18,0,14,7,0,0,0,N,3,4,4
94.33,1.75,V,18,0,2,2,13,3,0,N,0,1,2
72.2,1.66,V,51,100,7,0,0,1,0,N,3,4,3
61.95,1.76,V,54,0,0,4,0,2,0,N,1,1,1
127.2,1.82,V,24,0,11,2,0,7,0,N,1,2,2
60.35,1.72,M,51,0,0,0,5,0,0,N,2,3,3
61.46,1.74,V,42,0,0,2,10,0,3,N,1,3,2
88.4,1.78,V,28,0,0,3,20,7,5,N,3,4,4
96.22,1.67,V,27,0,2,4,26,13,0,N,1,2,2
63.29,1.7,M,41,0,0,0,0,0,0,N,0,1,2
60.35,1.66,M,46,0,0,3,1,0,0,N,1,1,0
100.31,1.61,M,23,0,7,0,13,12,0,N,3,4,4
96.13,1.57,M,20,0,14,4,0,2,0,N,0,0,0
93.06,1.61,M,20,0,0,4,20,17,0,N,0,2,1
58.19,1.71,V,39,0,0,0,0,0,0,N,1,2,4
60.94,1.81,V,67,0,0,0,0,0,0,N,2,3,2
75.96,1.65,M,57,180,5,2,3,4,0,N,0,1,1
67.17,1.78,V,44,10,0,1,4,2,0,N,2,4,4
79.14,1.79,V,49,0,2,0,0,0,0,N,2,0,0
64.55,1.69,M,29,0,0,0,0,0,5,N,1,1,2
106.65,1.84,V,27,70,0,1,11,15,6,N,0,1,2
82.84,1.72,V,48,100,4,1,5,0,0,N,0,0,0
56.21,1.66,M,38,110,0,2,0,0,0,N,2,4,3
57.02,1.71,V,52,0,0,12,0,0,3,N,1,1,0
59.35,1.65,V,35,0,0,0,0,0,6,N,1,2,0
76.89,1.62,M,47,0,0,0,0,13,0,N,0,0,0
60.31,1.63,M,18,0,0,0,2,2,2,N,3,4,4
59.41,1.58,M,56,0,0,0,2,3,0,N,1,1,0
65.05,1.76,V,49,0,0,0,12,2,0,N,1,3,4
83.67,1.67,M,27,20,6,0,0,0,0,N,2,2,2
55.41,1.64,M,35,10,0,3,0,0,0,N,3,4,3
61.45,1.66,M,19,0,0,0,0,0,0,N,2,4,4
67.22,1.63,M,59,0,2,0,11,2,0,N,1,2,1
118.25,1.82,V,48,0,3,0,20,12,0,N,2,2,1
84.95,1.68,M,20,0,5,2,13,3,0,S,1,2,3
96.92,1.65,M,40,10,0,0,19,17,6,N,0,0,1
95.26,1.8,V,23,0,0,0,9,8,0,N,1,2,1
94.21,1.7,V,29,0,10,3,0,3,0,N,2,3,3
77.81,1.72,V,52,0,5,0,0,0,0,N,0,1,1
66.13,1.66,M,43,0,2,5,0,4,0,N,1,0,0
64.49,1.72,M,41,90,0,3,0,2,0,N,0,2,3
58.59,1.77,V,46,0,0,4,7,0,0,N,1,4,4
70.01,1.76,V,41,90,0,0,0,5,0,N,2,3,4
75.58,1.62,M,33,0,2,0,0,9,0,N,2,3,3
87.21,1.68,M,57,0,0,0,15,15,0,N,2,3,2
57.31,1.76,V,66,80,1,0,1,3,0,N,1,2,1
108.87,1.72,V,52,0,15,4,0,5,1,N,2,1,2
77.05,1.63,M,25,0,3,0,6,6,3,N,2,4,3
67.25,1.71,M,21,0,0,1,0,0,0,N,2,4,3
102.47,1.64,M,54,0,15,0,9,3,NA,N,1,3,4
107.58,1.64,M,35,0,19,0,5,6,0,N,2,2,1
55.21,1.61,M,39,0,0,0,0,0,0,N,0,1,3
97.68,1.69,M,45,0,6,0,8,13,3,N,3,3,3
107.15,1.73,V,18,110,11,5,7,0,4,N,1,0,0
87.19,1.74,V,58,0,8,4,8,1,0,N,1,2,1
74.14,1.84,V,39,0,0,5,8,0,0,N,2,4,3
89.03,1.65,V,49,0,13,6,0,0,0,N,1,1,0
110.27,1.76,V,44,0,17,1,0,0,4,N,0,2,3
64.04,1.62,M,40,0,0,2,16,3,0,N,2,3,3
58.13,1.74,V,44,30,0,3,0,0,0,N,2,3,3
60.65,1.72,V,47,190,0,4,7,1,7,N,1,2,3
119.72,1.73,V,18,0,4,0,14,18,0,N,1,1,2
50.8,1.68,V,67,0,0,0,1,0,0,N,2,4,4
95.66,1.67,M,26,0,11,0,0,3,0,N,0,2,2
52.99,1.6,M,38,0,0,3,0,0,0,N,1,1,2
76.88,1.55,M,56,0,4,0,8,5,0,N,1,1,0
76.77,1.68,M,32,0,6,0,0,0,0,N,2,3,4
56.04,1.75,V,55,0,0,0,0,0,4,N,2,3,3
84.31,1.72,V,25,0,7,0,0,3,0,N,0,4,4
111.53,1.78,V,48,30,12,0,11,0,0,N,1,2,3
108.36,1.78,V,35,0,0,0,13,13,0,N,1,0,0
59.56,1.73,V,56,0,2,2,0,0,4,N,1,3,3
62.55,1.73,M,70,0,0,5,0,8,NA,N,1,1,2
74.91,1.61,M,18,0,3,0,13,0,0,N,1,3,2
62.66,1.77,V,41,150,0,5,0,2,5,N,1,1,3
66.65,1.67,M,32,0,0,1,5,3,0,N,0,1,3
76.6,1.74,V,39,0,0,1,0,4,0,N,0,0,1
78.91,1.63,M,18,0,0,0,0,8,0,N,0,0,0
96.76,1.79,V,42,60,4,0,9,6,3,N,2,2,2
78.64,1.77,V,24,10,0,0,3,0,0,N,1,1,0
111.56,1.67,M,44,0,15,0,10,4,0,N,0,1,0
63.28,1.77,V,48,0,0,1,0,0,0,N,3,3,3
88.4,1.78,V,26,0,0,1,17,5,0,N,2,3,4
74.07,1.59,M,73,0,3,0,9,14,4,N,1,2,1
93.78,1.72,V,40,0,6,8,20,8,0,N,0,2,3
129.6,1.8,V,35,0,19,3,15,7,4,N,2,2,3
56.73,1.71,V,49,90,0,2,0,0,0,S,2,4,2
62.13,1.7,M,45,40,0,2,1,0,0,N,2,2,2
121.98,1.78,V,43,50,13,0,7,2,0,N,1,2,2
98.82,1.8,V,49,120,7,1,0,6,0,N,2,4,4
55.79,1.63,M,22,0,2,4,0,0,0,N,2,4,4
66.69,1.66,M,50,0,0,0,9,3,0,N,1,2,2
69.33,1.74,V,34,0,0,2,11,2,0,N,2,4,4
68.86,1.6,M,42,20,5,8,0,6,0,N,1,3,3
135.42,1.84,V,61,0,9,0,19,16,0,N,2,3,4
98.77,1.73,V,38,0,8,2,20,4,0,N,3,3,4
81.91,1.59,M,42,0,0,0,16,12,2,N,0,1,1
62.53,1.8,V,30,30,0,3,0,0,0,N,2,3,3
67.4,1.69,M,38,0,2,0,3,3,0,N,2,4,4
72.52,1.71,V,50,0,0,3,0,7,0,N,1,0,1
76.97,1.67,M,27,80,1,0,5,4,0,N,1,1,3
121.1,1.74,V,42,0,11,1,14,13,2,N,1,2,1
84.8,1.71,V,46,0,0,0,16,5,0,N,1,2,2
60.8,1.67,M,66,0,0,2,6,7,4,N,2,2,2
105.65,1.73,V,34,0,9,1,17,3,0,N,1,3,3
91.52,1.59,M,41,30,13,0,0,2,0,S,2,1,1
93.36,1.77,V,34,0,2,0,12,7,0,N,1,2,1
57.67,1.79,V,38,100,0,6,1,0,7,S,1,4,4
56.77,1.61,M,25,0,0,0,0,0,0,N,0,2,4
67.52,1.74,V,60,0,0,0,0,5,0,N,2,2,2
87.72,1.77,V,44,0,3,3,16,9,0,N,2,3,3
100.86,1.7,V,41,70,11,1,5,0,0,S,0,2,3
67.69,1.69,M,41,0,0,0,0,0,0,N,0,0,0
86.98,1.72,V,40,0,0,0,12,13,0,N,0,2,3
68.57,1.82,V,48,0,0,0,1,4,8,N,0,1,2
60.71,1.76,V,26,50,0,1,0,0,0,N,3,4,3
86.93,1.85,V,30,80,3,4,2,0,0,N,2,3,3
81.16,1.75,V,20,0,0,0,8,5,0,N,1,3,3
55.11,1.66,M,52,80,0,2,0,0,0,N,0,2,2
52.89,1.54,M,20,0,0,0,0,0,0,N,2,3,3
68.02,1.68,M,39,0,1,2,0,7,0,N,2,3,4
128.16,1.79,V,57,30,20,0,0,5,0,N,1,3,4
119.68,1.77,V,33,0,13,0,11,6,0,N,2,4,2
68.24,1.82,V,44,0,0,0,0,1,0,N,2,2,4
106.98,1.84,V,24,10,0,0,7,12,0,N,3,3,3
59.84,1.62,V,44,20,0,0,8,0,0,N,2,2,3
74.5,1.64,M,51,0,5,1,10,4,5,N,2,3,3
55.12,1.75,M,44,0,0,4,0,0,0,N,2,3,3
66.18,1.81,V,34,110,0,4,0,0,0,N,2,3,3
83.92,1.64,M,40,20,0,1,8,11,0,N,0,0,0
91.07,1.62,M,20,80,13,0,0,0,0,N,3,4,3
73.7,1.64,M,18,0,0,0,15,6,0,N,2,4,4
71.61,1.78,V,18,120,0,0,2,0,0,N,2,2,3
82.7,1.68,M,47,0,0,5,13,11,0,N,1,1,0
63.69,1.69,M,33,0,0,0,8,1,0,N,3,4,4
93.25,1.74,V,38,0,6,2,0,8,0,N,2,1,1
119.13,1.75,V,53,0,14,1,15,8,0,N,3,4,4
59.6,1.79,V,46,0,0,6,0,2,0,N,2,4,4
63.69,1.69,M,28,0,0,0,0,1,0,N,2,4,2
65.07,1.57,M,21,40,0,3,9,5,0,N,1,2,2
65.87,1.62,V,18,0,0,1,3,3,0,N,1,4,3
73.51,1.65,V,36,0,1,4,15,8,0,N,1,2,3
47.91,1.54,M,41,0,0,2,8,1,0,N,3,4,4
64.7,1.67,M,39,0,0,0,2,1,0,N,0,1,1
85.68,1.74,V,52,80,5,0,1,0,0,N,1,0,0
57.52,1.74,V,55,0,0,3,0,3,0,N,2,3,4
78.99,1.62,M,31,0,9,0,0,0,0,N,0,1,4
48.99,1.61,M,46,0,0,0,9,0,0,N,3,4,4
63.69,1.69,V,61,50,5,2,0,0,2,N,1,3,3
82.84,1.64,M,21,0,5,1,4,8,4,N,1,3,3
66.97,1.65,M,29,0,3,0,0,0,0,N,2,3,4
52.02,1.7,M,58,0,0,0,0,0,0,N,1,2,3
118.34,1.72,V,18,210,9,0,4,7,0,N,0,1,2
131.04,1.81,V,39,0,23,0,7,9,0,N,2,4,4
84.91,1.72,V,18,0,2,0,4,0,0,N,0,0,0
81.65,1.72,M,38,0,0,1,3,8,0,N,1,1,1
93.99,1.68,M,32,10,5,0,16,4,0,N,1,1,1
87.4,1.69,M,41,80,4,0,12,0,0,N,1,0,2
87.8,1.8,V,50,0,0,2,5,10,0,N,1,3,2
62.42,1.72,V,48,0,0,5,0,0,0,N,1,2,1
74.23,1.64,M,33,0,0,0,0,11,6,N,0,0,0
83.3,1.75,V,41,0,4,0,9,5,0,N,1,2,3
115.08,1.72,V,56,0,22,6,0,0,0,N,1,3,3
71.15,1.74,V,50,0,0,2,11,6,0,N,2,2,4
81.88,1.62,V,47,0,4,0,2,10,0,N,1,1,1
100.03,1.66,M,37,0,0,0,18,18,0,N,1,1,2
47.62,1.6,M,76,0,0,0,0,7,2,N,3,4,4
80.79,1.78,M,50,140,0,2,0,8,4,N,0,0,0
63.87,1.67,V,65,0,7,1,0,0,9,N,4,4,3
82.95,1.61,M,57,0,0,0,19,16,0,N,2,2,2
59.27,1.68,M,50,0,0,0,0,0,0,N,1,3,1
88.91,1.61,M,27,0,9,1,0,3,0,N,1,1,0
67.49,1.63,M,56,0,3,0,3,1,0,N,1,1,0
66.16,1.65,M,72,0,7,0,0,0,0,N,2,3,3
93.64,1.8,V,21,0,4,0,15,0,0,N,1,2,2
67.52,1.65,M,38,140,0,1,7,0,0,N,0,0,1
99.36,1.73,V,45,0,15,2,0,0,0,N,2,4,4
112.9,1.68,M,41,0,11,0,13,12,0,N,1,4,2
81.91,1.59,M,51,20,0,0,23,18,1,N,2,4,4
60.83,1.78,V,37,10,0,4,0,0,0,N,3,3,3
70.83,1.69,V,65,0,0,4,10,10,0,N,2,3,3
73.33,1.63,M,26,0,6,0,4,0,0,N,2,3,2
106.25,1.73,M,49,0,9,0,6,0,0,N,1,0,0
71.67,1.67,V,20,0,0,3,5,7,0,N,0,1,3
57.43,1.57,M,38,0,2,2,11,2,0,N,0,3,4
107.93,1.67,V,18,30,14,1,0,6,4,N,2,4,3
102.33,1.74,V,46,40,15,0,2,0,6,N,0,2,3
94.74,1.62,M,41,0,10,2,2,7,2,N,1,1,2
121.1,1.74,V,30,90,10,0,14,7,0,N,0,1,1
97.75,1.77,V,30,0,5,8,0,9,0,N,1,1,1
96.78,1.75,V,43,0,8,3,6,2,0,N,0,3,4
109.16,1.72,V,38,0,0,1,22,20,0,N,2,3,1
76.58,1.7,M,59,0,0,0,4,8,0,N,1,1,0
64.03,1.63,M,69,0,2,0,10,2,0,N,3,4,3
61.15,1.62,M,33,0,4,0,0,0,0,N,3,4,4
106.83,1.77,V,22,40,4,0,7,5,0,N,0,0,0
125.32,1.77,V,43,170,10,0,20,15,0,N,0,0,2
63.12,1.79,V,61,0,0,0,0,2,5,N,0,1,3
84.69,1.59,M,26,0,2,3,21,12,0,N,2,4,3
68.55,1.63,M,42,0,0,2,12,5,0,N,1,2,4
66.89,1.68,M,39,0,0,4,0,5,0,N,0,1,1
54.27,1.69,V,55,0,0,0,0,0,0,N,1,2,3
89.3,1.7,M,31,40,3,0,0,9,0,N,0,1,1
67.16,1.72,M,51,40,0,3,3,6,0,N,1,3,3
55.12,1.69,V,41,0,0,3,4,0,0,N,1,3,4
70.18,1.71,V,51,0,2,3,6,8,0,N,1,2,4
120.9,1.82,V,55,0,4,0,14,12,0,N,1,1,0
110.22,1.66,M,42,160,14,3,26,25,0,N,3,4,4
71.6,1.65,V,35,0,0,0,4,10,5,N,1,2,2
61.41,1.69,M,38,0,0,3,3,3,0,N,2,3,3
75.78,1.6,M,35,0,7,2,8,1,0,N,4,4,4
84.18,1.64,M,23,120,0,3,15,10,0,N,3,2,1
67.75,1.72,V,44,0,0,0,0,0,0,N,1,0,1
94.48,1.62,M,52,0,0,1,22,19,0,N,0,1,0
86.49,1.73,V,28,0,5,1,10,0,6,N,2,3,1
84.7,1.73,V,44,0,4,2,0,9,0,N,3,3,3
64.79,1.72,V,27,0,0,3,0,0,0,N,1,2,3
77.22,1.73,V,46,20,0,1,11,7,0,N,2,2,3
45.51,1.59,M,52,90,0,4,0,0,0,N,1,2,2
58.36,1.64,M,51,40,0,0,4,0,0,N,1,3,1
115.6,1.7,M,49,70,11,1,22,7,0,N,0,0,1
79.29,1.72,M,21,0,0,2,6,6,0,N,1,4,3
61.33,1.56,M,18,0,0,3,5,0,0,N,0,0,1
78.09,1.75,V,63,0,8,0,0,0,4,N,3,4,3
92.6,1.72,V,61,0,3,0,23,8,0,N,1,1,1
61.41,1.62,M,25,20,0,0,6,2,0,N,1,4,4
82.24,1.72,V,35,190,0,0,10,7,0,N,2,2,3
58.45,1.63,M,51,10,0,0,3,3,0,N,2,2,2
78.47,1.62,M,68,40,9,3,6,3,4,N,1,1,2
65.22,1.59,M,44,0,0,0,16,8,0,N,2,4,4
55.76,1.76,V,54,0,0,4,2,0,4,N,3,2,3
104.24,1.78,V,28,20,9,5,15,1,0,N,2,3,3
59.26,1.73,V,41,0,3,9,0,0,0,N,2,4,2
116.86,1.77,V,71,0,10,2,14,14,0,N,1,4,2
85.29,1.62,M,60,40,6,2,6,9,0,N,1,0,0
83.68,1.69,M,36,100,4,0,2,0,0,N,0,0,0
102.21,1.79,V,39,0,8,2,0,6,0,N,0,2,2
64.98,1.67,M,56,0,0,0,6,8,1,N,1,3,4
62.94,1.64,M,32,0,0,1,11,3,0,N,2,4,4
83.72,1.72,V,57,0,0,0,13,11,0,N,2,2,1
101.77,1.72,V,28,0,12,0,0,0,0,N,3,3,3
114.24,1.69,V,55,40,15,0,3,3,0,N,1,1,0
108.9,1.65,M,37,30,28,7,8,11,0,S,3,2,2
105.62,1.8,V,44,0,3,0,22,6,0,N,0,1,1
72.54,1.68,M,39,20,6,0,6,1,0,N,2,4,4
87.14,1.64,M,36,0,0,1,19,15,0,N,2,3,4
92.25,1.64,M,54,0,6,0,13,9,0,N,1,3,2
82.48,1.82,V,22,0,5,0,0,0,0,N,3,4,4
65.97,1.72,V,77,80,0,4,14,0,0,N,2,1,0
55.11,1.62,M,28,0,0,4,0,0,0,N,2,2,1
72,1.63,M,33,0,0,0,11,4,0,N,0,1,2
55.94,1.64,V,18,0,0,5,0,0,0,N,2,2,2
59.78,1.63,M,31,190,0,3,1,1,6,N,2,3,2
62.55,1.69,M,18,0,0,6,0,2,0,N,0,2,2
50.8,1.68,V,43,0,0,5,1,0,0,N,2,4,4
56.06,1.63,V,26,0,0,5,0,0,0,N,0,2,2
107.25,1.68,M,36,0,11,0,2,7,0,N,1,2,2
70.93,1.73,M,24,0,0,0,0,2,0,N,0,1,1
64.54,1.61,M,20,100,0,1,5,0,0,N,0,2,1
78.01,1.77,V,48,0,0,0,14,3,0,N,2,3,3
102.45,1.68,M,67,0,12,0,6,10,0,N,2,3,4
81.97,1.8,V,39,0,0,0,10,0,0,N,2,2,1
107.58,1.64,M,76,70,23,5,0,0,0,N,0,0,2
91.88,1.75,V,18,200,8,2,0,0,0,N,1,4,3
75.39,1.74,M,43,70,0,1,4,4,0,N,0,1,1
78.26,1.69,M,61,50,9,0,1,0,0,N,3,3,3
51.41,1.69,V,60,0,0,3,0,0,0,N,2,2,2
114.7,1.78,V,38,70,8,6,16,11,0,N,2,3,2
110.16,1.67,M,55,0,17,2,2,7,2,N,1,3,3
104.98,1.62,M,34,0,13,0,13,8,0,N,0,2,3
96.55,1.8,V,34,0,3,0,13,6,0,N,1,3,3
86.84,1.86,V,33,120,0,0,0,5,0,N,0,2,2
92.42,1.82,V,18,40,4,0,0,0,0,N,2,3,2
91.12,1.72,V,39,0,2,2,0,15,0,N,1,2,2
61.66,1.54,M,18,10,0,3,0,0,0,N,0,0,0
110.48,1.8,V,23,10,8,4,3,4,0,N,0,1,1
66.7,1.64,M,25,0,0,4,2,0,0,N,0,0,0
60.26,1.8,V,36,0,0,4,0,0,0,N,1,2,2
86.83,1.69,V,34,130,5,2,0,6,0,N,0,1,2
74.22,1.73,V,57,0,5,1,0,0,0,N,1,1,0
64.7,1.67,M,51,70,0,0,3,4,0,N,2,2,2
81.58,1.71,M,51,110,1,5,21,2,1,N,1,1,0
119.72,1.73,M,34,70,30,0,1,0,0,N,0,2,4
106.28,1.63,M,40,0,22,2,0,10,0,N,1,2,2
83.67,1.67,M,30,60,4,0,1,5,0,S,2,3,2
101.19,1.77,V,36,0,3,0,16,6,0,N,1,2,2
69.11,1.56,M,30,0,0,3,16,5,2,N,1,1,1
74.48,1.74,V,65,70,0,7,6,8,0,N,1,0,0
83.81,1.7,M,78,20,9,3,0,3,0,N,1,1,1
112.9,1.68,M,37,0,14,1,12,12,0,N,0,1,1
82.4,1.76,V,61,0,7,0,0,3,3,N,3,4,3
65.69,1.69,V,51,0,0,4,6,0,0,N,2,2,1
95.73,1.89,V,51,0,6,0,0,0,0,N,3,2,1
58.26,1.65,M,23,0,0,0,0,0,0,N,2,3,3
110.22,1.66,M,27,90,12,0,0,5,0,N,2,3,2
56.39,1.77,V,80,0,0,0,0,0,1,N,1,3,3
96.1,1.55,M,22,0,30,1,20,11,0,N,1,2,1
94.86,1.54,M,55,140,19,2,0,7,4,N,0,1,1
89.92,1.74,V,57,0,0,0,15,8,0,N,0,1,1
66.26,1.69,M,66,160,0,6,9,7,0,S,0,2,2
61.47,1.78,V,32,0,0,6,0,0,2,N,2,3,4
65.76,1.68,M,65,0,0,0,2,3,0,N,0,0,0
109.66,1.76,V,28,0,9,0,4,7,0,N,2,2,1
75.35,1.81,V,43,0,0,2,4,0,0,N,0,0,2
55.03,1.72,V,38,0,0,5,0,1,0,N,1,2,3
74.2,1.8,V,40,0,0,3,10,3,0,N,1,3,3
80.61,1.61,M,18,0,8,5,0,4,0,N,2,3,1
85.54,1.7,M,34,0,0,3,17,10,0,N,1,2,1
117.15,1.72,V,49,70,14,0,12,6,4,N,0,2,4
71.96,1.7,M,18,0,5,6,0,0,0,N,1,3,3
86.97,1.75,V,18,0,2,0,0,5,0,N,0,2,1
66.16,1.64,M,28,80,0,2,0,1,0,N,0,0,0
95.68,1.68,M,28,60,10,0,0,0,0,N,1,1,0
95.62,1.66,M,39,0,11,0,0,0,0,N,0,0,2
65.08,1.72,V,18,0,0,5,0,0,0,N,0,2,2
84.91,1.72,V,56,0,0,0,21,8,0,S,1,1,2
77.76,1.8,V,52,0,5,5,2,1,0,N,0,0,1
95.94,1.67,M,46,20,9,3,1,4,0,N,1,0,0
93.41,1.75,V,42,0,0,0,13,9,0,N,1,2,2
60.25,1.64,M,54,20,3,3,5,0,0,N,1,3,3
93.15,1.78,V,34,0,0,4,22,13,0,N,4,4,4
80.83,1.62,V,72,0,3,1,0,12,0,N,0,0,0
61.25,1.68,M,73,0,0,1,6,5,0,N,2,3,2
61.86,1.75,V,42,0,0,0,0,0,0,N,1,3,2
64.74,1.7,V,47,80,0,0,5,4,0,N,1,3,4
68.12,1.78,V,18,0,0,0,0,0,0,N,2,4,3
74.03,1.76,V,41,0,1,4,0,6,4,N,1,1,1
56.06,1.67,V,40,0,0,2,0,0,6,N,0,1,2
62.13,1.64,M,42,0,2,0,4,0,1,N,2,2,4
106.88,1.75,V,32,0,6,1,14,9,0,N,2,4,4
50.8,1.68,V,51,0,3,6,0,0,0,N,2,4,4
105.27,1.71,V,66,0,15,0,0,1,0,N,1,2,0
86.89,1.74,V,35,30,0,0,4,10,0,N,0,2,3
83.21,1.81,V,76,90,7,0,0,5,6,N,3,4,3
74.75,1.6,M,39,10,10,3,0,1,0,N,1,2,4
109.79,1.68,M,18,0,10,0,14,6,0,N,1,4,4
72.06,1.74,V,72,50,7,2,5,0,0,N,1,3,4
101.07,1.78,V,24,0,0,3,12,12,0,N,1,1,1
70.01,1.76,V,42,0,0,4,0,5,0,N,0,2,1
82.67,1.79,V,61,0,7,2,0,4,0,N,2,4,3
52.02,1.7,M,59,20,0,7,2,0,NA,N,1,1,2
75.03,1.75,V,39,0,1,0,11,0,0,N,1,2,1
79.59,1.68,M,35,0,9,7,0,1,2,N,1,3,3
78.58,1.78,V,69,20,0,1,17,3,0,N,0,2,0
43.77,1.53,M,55,10,0,0,0,0,0,N,2,2,3
97.89,1.67,M,49,0,12,5,1,5,0,N,1,2,2
83.4,1.69,M,41,70,5,2,0,7,0,N,1,2,2
54.43,1.61,M,50,0,0,0,0,0,0,N,1,1,2
74.22,1.73,V,39,0,0,0,15,3,0,N,1,3,4
100.32,1.64,M,35,50,15,4,0,0,0,N,0,0,1
93.6,1.64,M,68,0,9,0,9,13,0,N,2,4,4
82.23,1.81,V,34,0,0,6,0,5,0,N,0,0,0
63.93,1.66,M,73,0,4,0,0,0,0,N,1,2,1
55.64,1.62,M,58,30,0,0,0,6,2,N,0,2,2
72.15,1.65,V,20,0,5,7,0,2,0,N,0,1,1
90.09,1.73,V,70,60,5,0,11,6,1,N,1,2,2
66.69,1.66,V,47,40,0,0,15,0,1,N,0,1,3
119.72,1.73,V,45,0,15,0,5,11,0,N,1,4,4
66.97,1.79,V,34,50,0,5,2,5,0,N,2,4,4
94.4,1.82,V,18,70,1,4,19,8,7,N,0,1,3
103.73,1.65,M,33,30,8,5,18,10,0,N,1,2,2
83.07,1.57,M,74,40,7,0,7,9,0,N,0,0,0
69.45,1.81,V,58,50,0,1,0,5,0,N,2,2,3
65.36,1.64,M,44,20,0,3,2,5,0,N,1,1,0
62.19,1.67,M,35,50,0,0,0,0,0,N,0,1,1
91.88,1.73,V,51,0,0,0,18,10,0,S,1,1,2
74.87,1.65,M,52,60,0,5,12,9,3,N,0,2,0
70.01,1.76,V,23,0,0,4,0,0,0,N,0,1,1
52.31,1.7,M,42,0,0,4,2,0,0,N,2,3,3
98.37,1.66,M,18,70,10,1,11,3,1,N,1,3,2
62,1.66,M,48,0,0,2,5,5,0,N,2,2,2
79.01,1.73,V,56,0,0,1,13,11,0,S,2,4,3
93.28,1.71,V,48,0,8,0,9,0,0,N,2,2,0
86.55,1.71,V,33,0,0,2,19,6,0,N,2,2,2
58.9,1.64,M,58,0,0,1,0,0,0,N,1,1,0
64.64,1.78,V,42,0,5,4,0,0,0,N,4,4,4
85.8,1.68,V,19,120,3,3,2,6,0,N,1,2,3
79.01,1.75,V,28,60,2,0,0,4,0,N,2,3,3
70.27,1.66,V,54,0,7,4,2,0,0,N,1,3,3
100.4,1.67,M,26,0,15,6,2,0,0,N,1,2,3
55.49,1.7,V,56,0,0,0,8,0,0,N,1,3,4
72.73,1.73,V,24,0,0,0,0,0,0,N,0,0,2
74.46,1.78,V,47,0,0,0,3,1,0,N,2,1,0
47.7,1.56,M,26,0,0,0,0,0,0,N,2,4,3
110.22,1.66,V,48,0,17,0,14,10,0,N,2,2,1
88.23,1.59,M,26,0,2,0,9,17,0,N,1,2,2
61.81,1.68,M,41,140,0,0,0,0,1,N,1,1,1
63.93,1.66,V,18,0,0,4,7,1,0,N,1,2,3
72.06,1.77,V,34,0,0,0,8,3,0,N,2,4,4
57.74,1.62,M,21,0,0,0,0,2,0,N,3,4,4
93.97,1.66,M,18,0,3,0,11,6,2,N,1,0,0
102.93,1.71,M,27,0,0,0,15,19,0,N,3,4,4
94.94,1.64,V,25,0,14,2,2,0,0,N,1,3,4
55.73,1.61,M,58,0,0,0,0,0,0,N,1,0,0
90.25,1.69,M,25,0,4,4,10,8,NA,N,1,3,2
61.95,1.76,V,59,0,2,3,0,0,4,N,1,2,1
75.68,1.81,V,51,0,0,2,19,0,0,N,1,2,3
89.52,1.76,V,54,80,0,3,13,11,0,N,1,0,1
58.69,1.66,M,22,0,0,1,0,1,0,N,1,2,4
88.97,1.77,V,47,0,1,0,13,7,0,N,1,2,2
55.17,1.58,M,21,0,0,2,0,0,0,N,2,3,3
45.02,1.56,M,46,0,0,0,8,0,0,N,3,4,4
119.91,1.81,V,42,0,11,0,7,4,0,S,1,2,2
63.77,1.61,M,18,0,0,0,0,2,0,N,2,2,1
79.44,1.63,M,47,0,0,0,9,11,0,N,2,2,0
67.98,1.69,M,59,0,3,2,4,0,0,N,0,1,2
126.74,1.78,V,58,0,21,0,0,1,2,N,0,1,1
82.54,1.69,V,56,100,1,0,20,7,0,N,0,2,3
50.29,1.61,M,40,40,0,0,2,7,0,N,2,4,4
73.05,1.79,V,44,80,0,0,9,0,4,N,0,1,1
91.16,1.68,V,48,0,11,3,0,7,0,N,1,3,4
66.43,1.65,M,64,0,0,0,9,3,0,N,2,3,2
90.46,1.57,M,42,130,1,0,23,16,0,N,1,1,1
69.94,1.7,V,18,0,0,0,11,4,0,N,3,4,4
48.29,1.62,M,40,0,0,1,0,0,1,N,2,3,4
74.56,1.77,V,71,90,0,1,9,7,2,N,0,2,2
87.63,1.66,M,43,0,11,6,1,0,0,N,0,2,2
64.22,1.77,V,53,100,0,1,0,1,1,N,0,1,2
